race_id,date,venue_slug,race_no,b1,b2,b3,odds_decimal,snapshot_at,snapshot_kind,source_url
3720250101010001,2025-01-01,ito,1,1,3,2,226.9,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,4,2,320.0,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,5,2,391.5,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,6,2,407.9,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,2,3,244.5,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,4,3,466.7,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,5,3,205.5,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,6,3,358.6,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,2,4,267.2,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,3,4,306.2,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
3720250101010001,2025-01-01,ito,1,1,5,4,432.7,2025-01-01 15:21,confirmed,https://keirin.kdreams.jp/ito/racedetail/3720250101010001/?kakeshikiType=3rentan&pageType=odds
